System,OR_0,OR_1,OR_2,OR_3,Ac_0,Ac_1,Ac_2,Ac_3,SH,FDC,FBD,PLO,Ske,Kur,CL,MIE,NBC,MAPE,RD,Model,perf
javagc,0,0,0,1,0,0,0,1,5,0.3055500502440815,20.5,-0.0853510375651098,-2.8668599044161933,-81.10429413568713,0.5840164692391843,0.0085732084927586,0.00741856323964,12.06413258773444,10155.953500913498,DaL,403.5833333333333
javagc,0,0,1,0,0,1,0,0,5,0.3090535502325809,19.5,-0.0607767770753703,-3.915211181609404,-102.67889629482391,0.6808517121785587,-0.0057076917251387,0.0215243355585776,7.521152248454538,4529.588789166923,RF,403.4666666666666
javagc,0,0,1,0,0,1,0,0,5,0.2942015226768028,9.0,0.2364314826886432,0.1250543624123841,0.6028263695787359,1.2066524607642524,0.01304854902405,-0.3988879969679554,7.310030638764063,4816.306242818822,DT,402.56666666666666
javagc,0,0,1,0,0,1,0,0,5,0.3093757827371158,18.0,-0.1110207567462153,-6.496301377649234,-130.66684467454058,1.6730085569878457,0.0860206371608215,0.0213435270385695,58.02415723776949,-7214.240184771864,LR,405.2166666666666
javagc,0,0,1,0,0,1,0,0,5,0.5011927980061841,25.0,-0.0885019992499649,-6.121314708607011,-129.89458040801165,0.5762806148337274,0.0523733758481667,0.0236730798315751,21.331457314324744,12439.053659262883,SVR,434.8333333333333
javagc,0,0,1,0,0,1,0,0,5,0.334562905351534,20.0,-0.0784539414911894,-6.108364986595711,-113.30209084026735,0.0608798666944676,0.0227528423789772,0.0201568821964872,50.38773207716501,-5148.280838909249,GP,423.75
javagc,0,0,1,0,0,1,0,0,5,0.3095406298298855,18.0,-0.1122829293962519,-6.480893926277614,-130.72287649878373,1.4444803045301302,0.0856370229006462,0.0200967303058137,55.81646201290051,-8207.009618446336,SPLConqueror,408.7
javagc,0,0,1,0,0,1,0,0,5,0.3159603263105147,16.0,0.2811779720266148,-0.6579163439169058,-27.80049418679808,1.489385742922069,-0.0289662813671603,-0.4260741665549174,7.590391934532148,4779.0921040989,DECART,404.31666666666666
javagc,0,0,1,0,0,1,0,0,5,0.2940479789883864,19.0,-0.0826836764192858,-1.2490568480031348,-41.17115601992876,0.4876593364519677,0.0304809787164958,0.0214535206882643,99.8197628723128,7883.833725022072,DeepPerf,403.75
javagc,0,0,1,0,0,1,0,0,5,0.3087695515839064,19.5,-0.0971635637650934,-2.2270406865755445,-68.32052744563768,0.8924519047628017,0.0262555084668808,0.0170241119536667,9.31089810159196,6525.701974337491,HINNPerf,402.4
javagc,0,0,1,0,0,1,0,0,5,0.3055500502440815,20.5,-0.0853510375651098,-2.8668599044161933,-81.10429413568713,0.5840164692391843,0.0085732084927586,0.00741856323964,12.06413258773444,10155.953500913498,DaL,403.8666666666667
javagc,0,0,0,1,0,0,0,1,1,0.3090535502325809,19.5,-0.0607767770753703,-3.915211181609404,-102.67889629482391,0.6808517121785587,-0.0057076917251387,0.0215243355585776,7.521152248454538,4529.588789166923,RF,397.3333333333333
javagc,0,0,0,1,0,0,0,1,1,0.2942015226768028,9.0,0.2364314826886432,0.1250543624123841,0.6028263695787359,1.2066524607642524,0.01304854902405,-0.3988879969679554,7.310030638764063,4816.306242818822,DT,404.8
javagc,0,0,0,1,0,0,0,1,1,0.3093757827371158,18.0,-0.1110207567462153,-6.496301377649234,-130.66684467454058,1.6730085569878457,0.0860206371608215,0.0213435270385695,58.02415723776949,-7214.240184771864,LR,398.6666666666667
javagc,0,0,0,1,0,0,0,1,1,0.5011927980061841,25.0,-0.0885019992499649,-6.121314708607011,-129.89458040801165,0.5762806148337274,0.0523733758481667,0.0236730798315751,21.331457314324744,12439.053659262883,SVR,406.1666666666667
javagc,0,0,0,1,0,0,0,1,1,0.334562905351534,20.0,-0.0784539414911894,-6.108364986595711,-113.30209084026735,0.0608798666944676,0.0227528423789772,0.0201568821964872,50.38773207716501,-5148.280838909249,GP,410.6166666666667
javagc,0,0,0,1,0,0,0,1,1,0.3095406298298855,18.0,-0.1122829293962519,-6.480893926277614,-130.72287649878373,1.4444803045301302,0.0856370229006462,0.0200967303058137,55.81646201290051,-8207.009618446336,SPLConqueror,398.65
javagc,0,0,0,1,0,0,0,1,1,0.3159603263105147,16.0,0.2811779720266148,-0.6579163439169058,-27.80049418679808,1.489385742922069,-0.0289662813671603,-0.4260741665549174,7.590391934532148,4779.0921040989,DECART,404.3333333333333
javagc,0,0,0,1,0,0,0,1,1,0.2940479789883864,19.0,-0.0826836764192858,-1.2490568480031348,-41.17115601992876,0.4876593364519677,0.0304809787164958,0.0214535206882643,99.8197628723128,7883.833725022072,DeepPerf,405.5
javagc,0,0,0,1,0,0,0,1,1,0.3087695515839064,19.5,-0.0971635637650934,-2.2270406865755445,-68.32052744563768,0.8924519047628017,0.0262555084668808,0.0170241119536667,9.31089810159196,6525.701974337491,HINNPerf,402.78333333333336
javagc,0,0,0,1,0,0,0,1,1,0.3055500502440815,20.5,-0.0853510375651098,-2.8668599044161933,-81.10429413568713,0.5840164692391843,0.0085732084927586,0.00741856323964,12.06413258773444,10155.953500913498,DaL,399.1333333333333
javagc,1,0,0,0,0,0,0,1,5,0.3090535502325809,19.5,-0.0607767770753703,-3.915211181609404,-102.67889629482391,0.6808517121785587,-0.0057076917251387,0.0215243355585776,7.521152248454538,4529.588789166923,RF,417.31666666666666
javagc,1,0,0,0,0,0,0,1,5,0.2942015226768028,9.0,0.2364314826886432,0.1250543624123841,0.6028263695787359,1.2066524607642524,0.01304854902405,-0.3988879969679554,7.310030638764063,4816.306242818822,DT,420.3666666666667
javagc,1,0,0,0,0,0,0,1,5,0.3093757827371158,18.0,-0.1110207567462153,-6.496301377649234,-130.66684467454058,1.6730085569878457,0.0860206371608215,0.0213435270385695,58.02415723776949,-7214.240184771864,LR,417.1666666666667
javagc,1,0,0,0,0,0,0,1,5,0.5011927980061841,25.0,-0.0885019992499649,-6.121314708607011,-129.89458040801165,0.5762806148337274,0.0523733758481667,0.0236730798315751,21.331457314324744,12439.053659262883,SVR,421.9666666666666
javagc,1,0,0,0,0,0,0,1,5,0.334562905351534,20.0,-0.0784539414911894,-6.108364986595711,-113.30209084026735,0.0608798666944676,0.0227528423789772,0.0201568821964872,50.38773207716501,-5148.280838909249,GP,446.85
javagc,1,0,0,0,0,0,0,1,5,0.3095406298298855,18.0,-0.1122829293962519,-6.480893926277614,-130.72287649878373,1.4444803045301302,0.0856370229006462,0.0200967303058137,55.81646201290051,-8207.009618446336,SPLConqueror,432.31666666666666
javagc,1,0,0,0,0,0,0,1,5,0.3159603263105147,16.0,0.2811779720266148,-0.6579163439169058,-27.80049418679808,1.489385742922069,-0.0289662813671603,-0.4260741665549174,7.590391934532148,4779.0921040989,DECART,418.23333333333335
javagc,1,0,0,0,0,0,0,1,5,0.2940479789883864,19.0,-0.0826836764192858,-1.2490568480031348,-41.17115601992876,0.4876593364519677,0.0304809787164958,0.0214535206882643,99.8197628723128,7883.833725022072,DeepPerf,420.4666666666666
javagc,1,0,0,0,0,0,0,1,5,0.3087695515839064,19.5,-0.0971635637650934,-2.2270406865755445,-68.32052744563768,0.8924519047628017,0.0262555084668808,0.0170241119536667,9.31089810159196,6525.701974337491,HINNPerf,417.4
javagc,1,0,0,0,0,0,0,1,5,0.3055500502440815,20.5,-0.0853510375651098,-2.8668599044161933,-81.10429413568713,0.5840164692391843,0.0085732084927586,0.00741856323964,12.06413258773444,10155.953500913498,DaL,417.5833333333333
MariaDB,0,0,1,0,0,0,0,1,2,0.0245087709970623,4.0,-0.0207723473760129,-0.0268469433949495,-0.0695519123303094,0.8259228848790166,0.0108924838534586,-0.0028122533153481,3.775378435695744,64.02963917525773,RF,56.54823199999999
MariaDB,0,0,1,0,0,0,0,1,2,0.093033157945639,2.0,0.0565472402528531,-0.0097089883487968,-0.0341330609476495,0.9456158240478088,0.027343586446959,-0.0086368722258979,4.768251324046419,71.64368556701031,DT,56.62590999999998
MariaDB,0,0,1,0,0,0,0,1,2,0.0265725624079468,2.0,-0.0349476051079717,-0.6111297354417613,-0.3171338114398122,2.785819298519358,0.0189725748409022,-0.0035259030133033,21.57566124033541,125.569587628866,LR,56.03124533333332
MariaDB,0,0,1,0,0,0,0,1,2,0.1659088988466224,4.0,-0.0336589453141571,-0.4186245672863768,-0.6592447771532686,1.9828243876140916,-0.0026875458579781,-0.0028046407475455,19.480466040787825,131.29961340206188,SVR,56.21029999999998
MariaDB,0,0,1,0,0,0,0,1,2,0.2116369468005756,4.0,-0.023993996860549,-0.1339802232825171,0.1056320187640265,-0.1839744927782001,-0.0079131788930465,-0.002832130103218,13.208034166850588,100.79574742268042,GP,56.273989333333326
MariaDB,0,0,1,0,0,0,0,1,2,0.027391456879095,3.0,-0.0375249246956005,-0.6475086727954813,-0.3106008930581059,2.557767496865108,0.0180679044402211,-0.0028079109557963,21.33463178491629,125.05670103092784,SPLConqueror,56.001502666666646
MariaDB,0,0,1,0,0,0,0,1,2,-0.0353445206015924,2.0,0.1164699206652241,-0.0129138132845902,-0.0433887385778537,1.947645020687681,0.0319885588129954,0.0175317509698166,4.1209428397494925,68.43556701030928,DECART,56.49874933333332
MariaDB,0,0,1,0,0,0,0,1,2,-0.0198650296816931,5.0,-0.0201280174791057,-0.023748743362182,-0.0785079797385148,1.0204306681339523,-0.0242858102810178,-0.0037763411299949,52.77330527269282,62.30412371134021,DeepPerf,56.151283333333325
MariaDB,0,0,1,0,0,0,0,1,2,-0.0198910817977469,5.0,-0.0297929659327139,-0.0432152902213474,-0.1141183304589841,0.8754874876336225,-0.0181940742671704,-0.0028200674140664,3.7182077514359926,61.62177835051547,HINNPerf,56.43587599999999
MariaDB,0,0,1,0,0,0,0,1,2,0.0104688529511314,4.0,-0.0053084298502397,-0.0256951920257747,-0.0713692839867123,0.8062851115948315,-0.0093012080431588,-0.002842932767971,4.262880080638094,68.74355670103093,DaL,56.67295933333332
MariaDB,0,0,0,1,0,0,1,0,3,0.0245087709970623,4.0,-0.0207723473760129,-0.0268469433949495,-0.0695519123303094,0.8259228848790166,0.0108924838534586,-0.0028122533153481,3.775378435695744,64.02963917525773,RF,56.94134599999999
MariaDB,0,0,0,1,0,0,1,0,3,0.093033157945639,2.0,0.0565472402528531,-0.0097089883487968,-0.0341330609476495,0.9456158240478088,0.027343586446959,-0.0086368722258979,4.768251324046419,71.64368556701031,DT,56.678145999999984
MariaDB,0,0,0,1,0,0,1,0,3,0.0265725624079468,2.0,-0.0349476051079717,-0.6111297354417613,-0.3171338114398122,2.785819298519358,0.0189725748409022,-0.0035259030133033,21.57566124033541,125.569587628866,LR,56.20308266666665
MariaDB,0,0,0,1,0,0,1,0,3,0.1659088988466224,4.0,-0.0336589453141571,-0.4186245672863768,-0.6592447771532686,1.9828243876140916,-0.0026875458579781,-0.0028046407475455,19.480466040787825,131.29961340206188,SVR,56.12100733333332
MariaDB,0,0,0,1,0,0,1,0,3,0.2116369468005756,4.0,-0.023993996860549,-0.1339802232825171,0.1056320187640265,-0.1839744927782001,-0.0079131788930465,-0.002832130103218,13.208034166850588,100.79574742268042,GP,55.97175999999998
MariaDB,0,0,0,1,0,0,1,0,3,0.027391456879095,3.0,-0.0375249246956005,-0.6475086727954813,-0.3106008930581059,2.557767496865108,0.0180679044402211,-0.0028079109557963,21.33463178491629,125.05670103092784,SPLConqueror,56.06098799999998
MariaDB,0,0,0,1,0,0,1,0,3,-0.0353445206015924,2.0,0.1164699206652241,-0.0129138132845902,-0.0433887385778537,1.947645020687681,0.0319885588129954,0.0175317509698166,4.1209428397494925,68.43556701030928,DECART,56.73459199999999
MariaDB,0,0,0,1,0,0,1,0,3,-0.0198650296816931,5.0,-0.0201280174791057,-0.023748743362182,-0.0785079797385148,1.0204306681339523,-0.0242858102810178,-0.0037763411299949,52.77330527269282,62.30412371134021,DeepPerf,56.60607666666665
MariaDB,0,0,0,1,0,0,1,0,3,-0.0198910817977469,5.0,-0.0297929659327139,-0.0432152902213474,-0.1141183304589841,0.8754874876336225,-0.0181940742671704,-0.0028200674140664,3.7182077514359926,61.62177835051547,HINNPerf,56.12154133333332
MariaDB,0,0,0,1,0,0,1,0,3,0.0104688529511314,4.0,-0.0053084298502397,-0.0256951920257747,-0.0713692839867123,0.8062851115948315,-0.0093012080431588,-0.002842932767971,4.262880080638094,68.74355670103093,DaL,56.48361933333332
MariaDB,0,0,0,1,1,0,0,0,6,0.0245087709970623,4.0,-0.0207723473760129,-0.0268469433949495,-0.0695519123303094,0.8259228848790166,0.0108924838534586,-0.0028122533153481,3.775378435695744,64.02963917525773,RF,56.44871066666665
MariaDB,0,0,0,1,1,0,0,0,6,0.093033157945639,2.0,0.0565472402528531,-0.0097089883487968,-0.0341330609476495,0.9456158240478088,0.027343586446959,-0.0086368722258979,4.768251324046419,71.64368556701031,DT,56.56821533333332
MariaDB,0,0,0,1,1,0,0,0,6,0.0265725624079468,2.0,-0.0349476051079717,-0.6111297354417613,-0.3171338114398122,2.785819298519358,0.0189725748409022,-0.0035259030133033,21.57566124033541,125.569587628866,LR,56.117386666666654
MariaDB,0,0,0,1,1,0,0,0,6,0.1659088988466224,4.0,-0.0336589453141571,-0.4186245672863768,-0.6592447771532686,1.9828243876140916,-0.0026875458579781,-0.0028046407475455,19.480466040787825,131.29961340206188,SVR,56.65870933333331
MariaDB,0,0,0,1,1,0,0,0,6,0.2116369468005756,4.0,-0.023993996860549,-0.1339802232825171,0.1056320187640265,-0.1839744927782001,-0.0079131788930465,-0.002832130103218,13.208034166850588,100.79574742268042,GP,56.63491999999999
MariaDB,0,0,0,1,1,0,0,0,6,0.027391456879095,3.0,-0.0375249246956005,-0.6475086727954813,-0.3106008930581059,2.557767496865108,0.0180679044402211,-0.0028079109557963,21.33463178491629,125.05670103092784,SPLConqueror,56.04013066666665
MariaDB,0,0,0,1,1,0,0,0,6,-0.0353445206015924,2.0,0.1164699206652241,-0.0129138132845902,-0.0433887385778537,1.947645020687681,0.0319885588129954,0.0175317509698166,4.1209428397494925,68.43556701030928,DECART,56.26972066666666
MariaDB,0,0,0,1,1,0,0,0,6,-0.0198650296816931,5.0,-0.0201280174791057,-0.023748743362182,-0.0785079797385148,1.0204306681339523,-0.0242858102810178,-0.0037763411299949,52.77330527269282,62.30412371134021,DeepPerf,57.26788533333332
MariaDB,0,0,0,1,1,0,0,0,6,-0.0198910817977469,5.0,-0.0297929659327139,-0.0432152902213474,-0.1141183304589841,0.8754874876336225,-0.0181940742671704,-0.0028200674140664,3.7182077514359926,61.62177835051547,HINNPerf,56.15021599999999
MariaDB,0,0,0,1,1,0,0,0,6,0.0104688529511314,4.0,-0.0053084298502397,-0.0256951920257747,-0.0713692839867123,0.8062851115948315,-0.0093012080431588,-0.002842932767971,4.262880080638094,68.74355670103093,DaL,56.388157333333325
MariaDB,0,1,0,0,0,0,1,0,4,0.0245087709970623,4.0,-0.0207723473760129,-0.0268469433949495,-0.0695519123303094,0.8259228848790166,0.0108924838534586,-0.0028122533153481,3.775378435695744,64.02963917525773,RF,56.86071066666666
MariaDB,0,1,0,0,0,0,1,0,4,0.093033157945639,2.0,0.0565472402528531,-0.0097089883487968,-0.0341330609476495,0.9456158240478088,0.027343586446959,-0.0086368722258979,4.768251324046419,71.64368556701031,DT,56.69033399999999
MariaDB,0,1,0,0,0,0,1,0,4,0.0265725624079468,2.0,-0.0349476051079717,-0.6111297354417613,-0.3171338114398122,2.785819298519358,0.0189725748409022,-0.0035259030133033,21.57566124033541,125.569587628866,LR,57.049198
MariaDB,0,1,0,0,0,0,1,0,4,0.1659088988466224,4.0,-0.0336589453141571,-0.4186245672863768,-0.6592447771532686,1.9828243876140916,-0.0026875458579781,-0.0028046407475455,19.480466040787825,131.29961340206188,SVR,59.01755333333333
MariaDB,0,1,0,0,0,0,1,0,4,0.2116369468005756,4.0,-0.023993996860549,-0.1339802232825171,0.1056320187640265,-0.1839744927782001,-0.0079131788930465,-0.002832130103218,13.208034166850588,100.79574742268042,GP,58.24030466666666
MariaDB,0,1,0,0,0,0,1,0,4,0.027391456879095,3.0,-0.0375249246956005,-0.6475086727954813,-0.3106008930581059,2.557767496865108,0.0180679044402211,-0.0028079109557963,21.33463178491629,125.05670103092784,SPLConqueror,57.13850533333333
MariaDB,0,1,0,0,0,0,1,0,4,-0.0353445206015924,2.0,0.1164699206652241,-0.0129138132845902,-0.0433887385778537,1.947645020687681,0.0319885588129954,0.0175317509698166,4.1209428397494925,68.43556701030928,DECART,56.601904666666655
MariaDB,0,1,0,0,0,0,1,0,4,-0.0198650296816931,5.0,-0.0201280174791057,-0.023748743362182,-0.0785079797385148,1.0204306681339523,-0.0242858102810178,-0.0037763411299949,52.77330527269282,62.30412371134021,DeepPerf,57.57148733333332
MariaDB,0,1,0,0,0,0,1,0,4,-0.0198910817977469,5.0,-0.0297929659327139,-0.0432152902213474,-0.1141183304589841,0.8754874876336225,-0.0181940742671704,-0.0028200674140664,3.7182077514359926,61.62177835051547,HINNPerf,56.66902533333332
MariaDB,0,1,0,0,0,0,1,0,4,0.0104688529511314,4.0,-0.0053084298502397,-0.0256951920257747,-0.0713692839867123,0.8062851115948315,-0.0093012080431588,-0.002842932767971,4.262880080638094,68.74355670103093,DaL,56.917832666666655
MariaDB,0,0,0,1,0,0,0,1,5,0.0245087709970623,4.0,-0.0207723473760129,-0.0268469433949495,-0.0695519123303094,0.8259228848790166,0.0108924838534586,-0.0028122533153481,3.775378435695744,64.02963917525773,RF,56.60009399999999
MariaDB,0,0,0,1,0,0,0,1,5,0.093033157945639,2.0,0.0565472402528531,-0.0097089883487968,-0.0341330609476495,0.9456158240478088,0.027343586446959,-0.0086368722258979,4.768251324046419,71.64368556701031,DT,56.281164666666655
MariaDB,0,0,0,1,0,0,0,1,5,0.0265725624079468,2.0,-0.0349476051079717,-0.6111297354417613,-0.3171338114398122,2.785819298519358,0.0189725748409022,-0.0035259030133033,21.57566124033541,125.569587628866,LR,55.97175999999998
MariaDB,0,0,0,1,0,0,0,1,5,0.1659088988466224,4.0,-0.0336589453141571,-0.4186245672863768,-0.6592447771532686,1.9828243876140916,-0.0026875458579781,-0.0028046407475455,19.480466040787825,131.29961340206188,SVR,56.71104399999999
MariaDB,0,0,0,1,0,0,0,1,5,0.2116369468005756,4.0,-0.023993996860549,-0.1339802232825171,0.1056320187640265,-0.1839744927782001,-0.0079131788930465,-0.002832130103218,13.208034166850588,100.79574742268042,GP,56.372074666666656
MariaDB,0,0,0,1,0,0,0,1,5,0.027391456879095,3.0,-0.0375249246956005,-0.6475086727954813,-0.3106008930581059,2.557767496865108,0.0180679044402211,-0.0028079109557963,21.33463178491629,125.05670103092784,SPLConqueror,56.001502666666646
MariaDB,0,0,0,1,0,0,0,1,5,-0.0353445206015924,2.0,0.1164699206652241,-0.0129138132845902,-0.0433887385778537,1.947645020687681,0.0319885588129954,0.0175317509698166,4.1209428397494925,68.43556701030928,DECART,56.27651066666665
MariaDB,0,0,0,1,0,0,0,1,5,-0.0198650296816931,5.0,-0.0201280174791057,-0.023748743362182,-0.0785079797385148,1.0204306681339523,-0.0242858102810178,-0.0037763411299949,52.77330527269282,62.30412371134021,DeepPerf,56.21649133333332
MariaDB,0,0,0,1,0,0,0,1,5,-0.0198910817977469,5.0,-0.0297929659327139,-0.0432152902213474,-0.1141183304589841,0.8754874876336225,-0.0181940742671704,-0.0028200674140664,3.7182077514359926,61.62177835051547,HINNPerf,56.06098799999998
MariaDB,0,0,0,1,0,0,0,1,5,0.0104688529511314,4.0,-0.0053084298502397,-0.0256951920257747,-0.0713692839867123,0.8062851115948315,-0.0093012080431588,-0.002842932767971,4.262880080638094,68.74355670103093,DaL,56.38975933333332
MariaDB,0,0,1,0,0,1,0,0,5,0.0245087709970623,4.0,-0.0207723473760129,-0.0268469433949495,-0.0695519123303094,0.8259228848790166,0.0108924838534586,-0.0028122533153481,3.775378435695744,64.02963917525773,RF,56.18619266666665
MariaDB,0,0,1,0,0,1,0,0,5,0.093033157945639,2.0,0.0565472402528531,-0.0097089883487968,-0.0341330609476495,0.9456158240478088,0.027343586446959,-0.0086368722258979,4.768251324046419,71.64368556701031,DT,56.22945266666665
MariaDB,0,0,1,0,0,1,0,0,5,0.0265725624079468,2.0,-0.0349476051079717,-0.6111297354417613,-0.3171338114398122,2.785819298519358,0.0189725748409022,-0.0035259030133033,21.57566124033541,125.569587628866,LR,57.39980266666665
MariaDB,0,0,1,0,0,1,0,0,5,0.1659088988466224,4.0,-0.0336589453141571,-0.4186245672863768,-0.6592447771532686,1.9828243876140916,-0.0026875458579781,-0.0028046407475455,19.480466040787825,131.29961340206188,SVR,57.63650266666665
MariaDB,0,0,1,0,0,1,0,0,5,0.2116369468005756,4.0,-0.023993996860549,-0.1339802232825171,0.1056320187640265,-0.1839744927782001,-0.0079131788930465,-0.002832130103218,13.208034166850588,100.79574742268042,GP,56.52774066666665
MariaDB,0,0,1,0,0,1,0,0,5,0.027391456879095,3.0,-0.0375249246956005,-0.6475086727954813,-0.3106008930581059,2.557767496865108,0.0180679044402211,-0.0028079109557963,21.33463178491629,125.05670103092784,SPLConqueror,57.66961799999999
MariaDB,0,0,1,0,0,1,0,0,5,-0.0353445206015924,2.0,0.1164699206652241,-0.0129138132845902,-0.0433887385778537,1.947645020687681,0.0319885588129954,0.0175317509698166,4.1209428397494925,68.43556701030928,DECART,56.31032933333332
MariaDB,0,0,1,0,0,1,0,0,5,-0.0198650296816931,5.0,-0.0201280174791057,-0.023748743362182,-0.0785079797385148,1.0204306681339523,-0.0242858102810178,-0.0037763411299949,52.77330527269282,62.30412371134021,DeepPerf,56.17105733333332
MariaDB,0,0,1,0,0,1,0,0,5,-0.0198910817977469,5.0,-0.0297929659327139,-0.0432152902213474,-0.1141183304589841,0.8754874876336225,-0.0181940742671704,-0.0028200674140664,3.7182077514359926,61.62177835051547,HINNPerf,56.25390666666666
MariaDB,0,0,1,0,0,1,0,0,5,0.0104688529511314,4.0,-0.0053084298502397,-0.0256951920257747,-0.0713692839867123,0.8062851115948315,-0.0093012080431588,-0.002842932767971,4.262880080638094,68.74355670103093,DaL,56.254029333333314
MariaDB,0,0,0,1,0,0,0,1,1,0.0245087709970623,4.0,-0.0207723473760129,-0.0268469433949495,-0.0695519123303094,0.8259228848790166,0.0108924838534586,-0.0028122533153481,3.775378435695744,64.02963917525773,RF,56.39563333333332
MariaDB,0,0,0,1,0,0,0,1,1,0.093033157945639,2.0,0.0565472402528531,-0.0097089883487968,-0.0341330609476495,0.9456158240478088,0.027343586446959,-0.0086368722258979,4.768251324046419,71.64368556701031,DT,56.363219999999984
MariaDB,0,0,0,1,0,0,0,1,1,0.0265725624079468,2.0,-0.0349476051079717,-0.6111297354417613,-0.3171338114398122,2.785819298519358,0.0189725748409022,-0.0035259030133033,21.57566124033541,125.569587628866,LR,56.83051133333333
MariaDB,0,0,0,1,0,0,0,1,1,0.1659088988466224,4.0,-0.0336589453141571,-0.4186245672863768,-0.6592447771532686,1.9828243876140916,-0.0026875458579781,-0.0028046407475455,19.480466040787825,131.29961340206188,SVR,58.06892933333332
MariaDB,0,0,0,1,0,0,0,1,1,0.2116369468005756,4.0,-0.023993996860549,-0.1339802232825171,0.1056320187640265,-0.1839744927782001,-0.0079131788930465,-0.002832130103218,13.208034166850588,100.79574742268042,GP,63.551122
MariaDB,0,0,0,1,0,0,0,1,1,0.027391456879095,3.0,-0.0375249246956005,-0.6475086727954813,-0.3106008930581059,2.557767496865108,0.0180679044402211,-0.0028079109557963,21.33463178491629,125.05670103092784,SPLConqueror,56.576920666666645
MariaDB,0,0,0,1,0,0,0,1,1,-0.0353445206015924,2.0,0.1164699206652241,-0.0129138132845902,-0.0433887385778537,1.947645020687681,0.0319885588129954,0.0175317509698166,4.1209428397494925,68.43556701030928,DECART,56.35186333333331
MariaDB,0,0,0,1,0,0,0,1,1,-0.0198650296816931,5.0,-0.0201280174791057,-0.023748743362182,-0.0785079797385148,1.0204306681339523,-0.0242858102810178,-0.0037763411299949,52.77330527269282,62.30412371134021,DeepPerf,57.54316733333333
MariaDB,0,0,0,1,0,0,0,1,1,-0.0198910817977469,5.0,-0.0297929659327139,-0.0432152902213474,-0.1141183304589841,0.8754874876336225,-0.0181940742671704,-0.0028200674140664,3.7182077514359926,61.62177835051547,HINNPerf,56.481825999999984
MariaDB,0,0,0,1,0,0,0,1,1,0.0104688529511314,4.0,-0.0053084298502397,-0.0256951920257747,-0.0713692839867123,0.8062851115948315,-0.0093012080431588,-0.002842932767971,4.262880080638094,68.74355670103093,DaL,57.26167533333332
MariaDB,1,0,0,0,0,0,0,1,5,0.0245087709970623,4.0,-0.0207723473760129,-0.0268469433949495,-0.0695519123303094,0.8259228848790166,0.0108924838534586,-0.0028122533153481,3.775378435695744,64.02963917525773,RF,56.81265866666665
MariaDB,1,0,0,0,0,0,0,1,5,0.093033157945639,2.0,0.0565472402528531,-0.0097089883487968,-0.0341330609476495,0.9456158240478088,0.027343586446959,-0.0086368722258979,4.768251324046419,71.64368556701031,DT,56.769304666666656
MariaDB,1,0,0,0,0,0,0,1,5,0.0265725624079468,2.0,-0.0349476051079717,-0.6111297354417613,-0.3171338114398122,2.785819298519358,0.0189725748409022,-0.0035259030133033,21.57566124033541,125.569587628866,LR,58.12745999999999
MariaDB,1,0,0,0,0,0,0,1,5,0.1659088988466224,4.0,-0.0336589453141571,-0.4186245672863768,-0.6592447771532686,1.9828243876140916,-0.0026875458579781,-0.0028046407475455,19.480466040787825,131.29961340206188,SVR,56.856203999999984
MariaDB,1,0,0,0,0,0,0,1,5,0.2116369468005756,4.0,-0.023993996860549,-0.1339802232825171,0.1056320187640265,-0.1839744927782001,-0.0079131788930465,-0.002832130103218,13.208034166850588,100.79574742268042,GP,56.95756266666665
MariaDB,1,0,0,0,0,0,0,1,5,0.027391456879095,3.0,-0.0375249246956005,-0.6475086727954813,-0.3106008930581059,2.557767496865108,0.0180679044402211,-0.0028079109557963,21.33463178491629,125.05670103092784,SPLConqueror,58.19638066666665
MariaDB,1,0,0,0,0,0,0,1,5,-0.0353445206015924,2.0,0.1164699206652241,-0.0129138132845902,-0.0433887385778537,1.947645020687681,0.0319885588129954,0.0175317509698166,4.1209428397494925,68.43556701030928,DECART,56.79866866666665
MariaDB,1,0,0,0,0,0,0,1,5,-0.0198650296816931,5.0,-0.0201280174791057,-0.023748743362182,-0.0785079797385148,1.0204306681339523,-0.0242858102810178,-0.0037763411299949,52.77330527269282,62.30412371134021,DeepPerf,56.83630066666665
MariaDB,1,0,0,0,0,0,0,1,5,-0.0198910817977469,5.0,-0.0297929659327139,-0.0432152902213474,-0.1141183304589841,0.8754874876336225,-0.0181940742671704,-0.0028200674140664,3.7182077514359926,61.62177835051547,HINNPerf,56.80890733333332
MariaDB,1,0,0,0,0,0,0,1,5,0.0104688529511314,4.0,-0.0053084298502397,-0.0256951920257747,-0.0713692839867123,0.8062851115948315,-0.0093012080431588,-0.002842932767971,4.262880080638094,68.74355670103093,DaL,56.79229266666665
MongoDB,0,0,1,0,0,0,0,1,2,0.0327653281856283,2.5,-0.0155033932568046,-0.0049231591744579,-0.0090485216815034,0.1920865473559208,-0.0134998713507826,-0.0006939663382072,0.8720341085580761,350.5067729766804,RF,206710.5933333333
MongoDB,0,0,1,0,0,0,0,1,2,-0.0015310005554131,1.5,0.0517119702548552,-0.0033018115484401,0.0052189130802668,0.5104614557994247,-0.0106299222693228,-0.2252953606849611,1.1768686761240748,403.3622256515775,DT,207204.52666666667
MongoDB,0,0,1,0,0,0,0,1,2,0.0435347344884735,4.0,-0.0248483863980939,-0.0023564377583251,-0.0159125917620266,0.1780060628389459,-0.0324763178299936,-0.0296606934315406,0.846368759573702,351.4653635116598,LR,206518.4
