System,Online,Domain_0,Domain_1,Domain_2,Domain_3,Tech_0,Tech_1,Tech_2,Tech_3,FDC,FBD,PLO,Ske,Kur,CL,MIE,NBC,MAPE,RD,Model,perf
MariaDB,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0245087709970623,4.0,-0.0207723473760129,-0.0268469433949495,-0.0695519123303094,0.8259228848790166,0.0108924838534586,-0.0028122533153481,3.775378435695744,64.02963917525773,RF,56.93626266666664
MariaDB,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.093033157945639,2.0,0.0565472402528531,-0.0097089883487968,-0.0341330609476495,0.9456158240478088,0.027343586446959,-0.0086368722258979,4.768251324046419,71.64368556701031,DT,56.93626266666664
MariaDB,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0265725624079468,2.0,-0.0349476051079717,-0.6111297354417613,-0.3171338114398122,2.785819298519358,0.0189725748409022,-0.0035259030133033,21.57566124033541,125.569587628866,LR,56.93626266666664
MariaDB,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1659088988466224,4.0,-0.0336589453141571,-0.4186245672863768,-0.6592447771532686,1.9828243876140916,-0.0026875458579781,-0.0028046407475455,19.480466040787825,131.29961340206188,SVR,56.93626266666664
MariaDB,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2116369468005756,4.0,-0.023993996860549,-0.1339802232825171,0.1056320187640265,-0.1839744927782001,-0.0079131788930465,-0.002832130103218,13.208034166850588,100.79574742268042,GP,56.93626266666664
MariaDB,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.027391456879095,3.0,-0.0375249246956005,-0.6475086727954813,-0.3106008930581059,2.557767496865108,0.0180679044402211,-0.0028079109557963,21.33463178491629,125.05670103092784,SPLConqueror,56.93626266666664
MariaDB,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0353445206015924,2.0,0.1164699206652241,-0.0129138132845902,-0.0433887385778537,1.947645020687681,0.0319885588129954,0.0175317509698166,4.1209428397494925,68.43556701030928,DECART,56.93626266666664
MariaDB,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0198650296816931,5.0,-0.0201280174791057,-0.023748743362182,-0.0785079797385148,1.0204306681339523,-0.0242858102810178,-0.0037763411299949,52.77330527269282,62.30412371134021,DeepPerf,56.93626266666664
MariaDB,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0198910817977469,5.0,-0.0297929659327139,-0.0432152902213474,-0.1141183304589841,0.8754874876336225,-0.0181940742671704,-0.0028200674140664,3.7182077514359926,61.62177835051547,HINNPerf,56.93626266666664
MariaDB,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0104688529511314,4.0,-0.0053084298502397,-0.0256951920257747,-0.0713692839867123,0.8062851115948315,-0.0093012080431588,-0.002842932767971,4.262880080638094,68.74355670103093,DaL,56.93626266666664
MariaDB,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0245087709970623,4.0,-0.0207723473760129,-0.0268469433949495,-0.0695519123303094,0.8259228848790166,0.0108924838534586,-0.0028122533153481,3.775378435695744,64.02963917525773,RF,56.418818666666645
MariaDB,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.093033157945639,2.0,0.0565472402528531,-0.0097089883487968,-0.0341330609476495,0.9456158240478088,0.027343586446959,-0.0086368722258979,4.768251324046419,71.64368556701031,DT,56.47312666666665
MariaDB,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0265725624079468,2.0,-0.0349476051079717,-0.6111297354417613,-0.3171338114398122,2.785819298519358,0.0189725748409022,-0.0035259030133033,21.57566124033541,125.569587628866,LR,56.21858666666665
MariaDB,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1659088988466224,4.0,-0.0336589453141571,-0.4186245672863768,-0.6592447771532686,1.9828243876140916,-0.0026875458579781,-0.0028046407475455,19.480466040787825,131.29961340206188,SVR,56.68104066666665
MariaDB,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2116369468005756,4.0,-0.023993996860549,-0.1339802232825171,0.1056320187640265,-0.1839744927782001,-0.0079131788930465,-0.002832130103218,13.208034166850588,100.79574742268042,GP,56.49624333333331
MariaDB,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.027391456879095,3.0,-0.0375249246956005,-0.6475086727954813,-0.3106008930581059,2.557767496865108,0.0180679044402211,-0.0028079109557963,21.33463178491629,125.05670103092784,SPLConqueror,56.20970133333332
MariaDB,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0353445206015924,2.0,0.1164699206652241,-0.0129138132845902,-0.0433887385778537,1.947645020687681,0.0319885588129954,0.0175317509698166,4.1209428397494925,68.43556701030928,DECART,56.374623999999976
MariaDB,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0198650296816931,5.0,-0.0201280174791057,-0.023748743362182,-0.0785079797385148,1.0204306681339523,-0.0242858102810178,-0.0037763411299949,52.77330527269282,62.30412371134021,DeepPerf,56.73338666666665
MariaDB,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0198910817977469,5.0,-0.0297929659327139,-0.0432152902213474,-0.1141183304589841,0.8754874876336225,-0.0181940742671704,-0.0028200674140664,3.7182077514359926,61.62177835051547,HINNPerf,56.43327933333332
MariaDB,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0104688529511314,4.0,-0.0053084298502397,-0.0256951920257747,-0.0713692839867123,0.8062851115948315,-0.0093012080431588,-0.002842932767971,4.262880080638094,68.74355670103093,DaL,56.49675199999998
MariaDB,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0245087709970623,4.0,-0.0207723473760129,-0.0268469433949495,-0.0695519123303094,0.8259228848790166,0.0108924838534586,-0.0028122533153481,3.775378435695744,64.02963917525773,RF,56.22005533333332
MariaDB,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.093033157945639,2.0,0.0565472402528531,-0.0097089883487968,-0.0341330609476495,0.9456158240478088,0.027343586446959,-0.0086368722258979,4.768251324046419,71.64368556701031,DT,56.25195599999999
MariaDB,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0265725624079468,2.0,-0.0349476051079717,-0.6111297354417613,-0.3171338114398122,2.785819298519358,0.0189725748409022,-0.0035259030133033,21.57566124033541,125.569587628866,LR,56.19193666666665
MariaDB,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1659088988466224,4.0,-0.0336589453141571,-0.4186245672863768,-0.6592447771532686,1.9828243876140916,-0.0026875458579781,-0.0028046407475455,19.480466040787825,131.29961340206188,SVR,56.92918133333332
MariaDB,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2116369468005756,4.0,-0.023993996860549,-0.1339802232825171,0.1056320187640265,-0.1839744927782001,-0.0079131788930465,-0.002832130103218,13.208034166850588,100.79574742268042,GP,56.481003999999984
MariaDB,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.027391456879095,3.0,-0.0375249246956005,-0.6475086727954813,-0.3106008930581059,2.557767496865108,0.0180679044402211,-0.0028079109557963,21.33463178491629,125.05670103092784,SPLConqueror,56.19193666666665
MariaDB,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0353445206015924,2.0,0.1164699206652241,-0.0129138132845902,-0.0433887385778537,1.947645020687681,0.0319885588129954,0.0175317509698166,4.1209428397494925,68.43556701030928,DECART,56.18049266666665
MariaDB,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0198650296816931,5.0,-0.0201280174791057,-0.023748743362182,-0.0785079797385148,1.0204306681339523,-0.0242858102810178,-0.0037763411299949,52.77330527269282,62.30412371134021,DeepPerf,56.82204533333332
MariaDB,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0198910817977469,5.0,-0.0297929659327139,-0.0432152902213474,-0.1141183304589841,0.8754874876336225,-0.0181940742671704,-0.0028200674140664,3.7182077514359926,61.62177835051547,HINNPerf,56.22114533333332
MariaDB,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0104688529511314,4.0,-0.0053084298502397,-0.0256951920257747,-0.0713692839867123,0.8062851115948315,-0.0093012080431588,-0.002842932767971,4.262880080638094,68.74355670103093,DaL,56.22005533333332
MariaDB,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0245087709970623,4.0,-0.0207723473760129,-0.0268469433949495,-0.0695519123303094,0.8259228848790166,0.0108924838534586,-0.0028122533153481,3.775378435695744,64.02963917525773,RF,56.553981333333326
MariaDB,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.093033157945639,2.0,0.0565472402528531,-0.0097089883487968,-0.0341330609476495,0.9456158240478088,0.027343586446959,-0.0086368722258979,4.768251324046419,71.64368556701031,DT,56.50583733333331
MariaDB,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0265725624079468,2.0,-0.0349476051079717,-0.6111297354417613,-0.3171338114398122,2.785819298519358,0.0189725748409022,-0.0035259030133033,21.57566124033541,125.569587628866,LR,56.37175866666666
MariaDB,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1659088988466224,4.0,-0.0336589453141571,-0.4186245672863768,-0.6592447771532686,1.9828243876140916,-0.0026875458579781,-0.0028046407475455,19.480466040787825,131.29961340206188,SVR,56.60663999999999
MariaDB,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2116369468005756,4.0,-0.023993996860549,-0.1339802232825171,0.1056320187640265,-0.1839744927782001,-0.0079131788930465,-0.002832130103218,13.208034166850588,100.79574742268042,GP,56.44839866666665
MariaDB,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.027391456879095,3.0,-0.0375249246956005,-0.6475086727954813,-0.3106008930581059,2.557767496865108,0.0180679044402211,-0.0028079109557963,21.33463178491629,125.05670103092784,SPLConqueror,56.249797999999984
MariaDB,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0353445206015924,2.0,0.1164699206652241,-0.0129138132845902,-0.0433887385778537,1.947645020687681,0.0319885588129954,0.0175317509698166,4.1209428397494925,68.43556701030928,DECART,56.52981199999999
MariaDB,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0198650296816931,5.0,-0.0201280174791057,-0.023748743362182,-0.0785079797385148,1.0204306681339523,-0.0242858102810178,-0.0037763411299949,52.77330527269282,62.30412371134021,DeepPerf,56.85657066666666
MariaDB,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0198910817977469,5.0,-0.0297929659327139,-0.0432152902213474,-0.1141183304589841,0.8754874876336225,-0.0181940742671704,-0.0028200674140664,3.7182077514359926,61.62177835051547,HINNPerf,56.54526199999999
MariaDB,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0104688529511314,4.0,-0.0053084298502397,-0.0256951920257747,-0.0713692839867123,0.8062851115948315,-0.0093012080431588,-0.002842932767971,4.262880080638094,68.74355670103093,DaL,56.44820599999999
MongoDB,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0327653281856283,2.5,-0.0155033932568046,-0.0049231591744579,-0.0090485216815034,0.1920865473559208,-0.0134998713507826,-0.0006939663382072,0.8720341085580761,350.5067729766804,RF,206792.74
MongoDB,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0015310005554131,1.5,0.0517119702548552,-0.0033018115484401,0.0052189130802668,0.5104614557994247,-0.0106299222693228,-0.2252953606849611,1.1768686761240748,403.3622256515775,DT,206683.2066666667
MongoDB,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0435347344884735,4.0,-0.0248483863980939,-0.0023564377583251,-0.0159125917620266,0.1780060628389459,-0.0324763178299936,-0.0296606934315406,0.846368759573702,351.4653635116598,LR,206678.8
MongoDB,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.1184009172893929,6.0,-0.0269059995668182,0.0390221611408341,-0.0464356544246105,1.194262222394729,-0.0698414456060881,0.028400596068177,1.29285624945221,399.9176954732511,SVR,206782.6
MongoDB,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0255841461592185,9.0,-0.0141316511443216,-0.2824103822652271,68.50722903583589,-1.5974512224423734,-0.096434649637877,0.0030309552843403,11.87305125395604,882.0817901234568,GP,206593.32
MongoDB,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0448927930981008,4.0,-0.0283634755613313,-0.0045072441675367,-0.0090777933564121,0.0809405917860353,-0.0726886286125209,-0.0095258667040334,0.854615394800937,356.21879286694104,SPLConqueror,206678.8
MongoDB,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0181244402658375,0.0,0.1072675258104108,-0.0059969132255038,-0.0041389358978234,1.4894138926282658,-0.026773234439036,-0.3553627607082623,0.9836761984561936,379.0997942386831,DECART,206759.4
MongoDB,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0317573719555104,2.0,-0.0155891271388347,-0.005990627613741,-0.0129763814037469,0.205640085421153,-0.0499099568812196,-0.0546912620724354,99.97069564379164,340.1203703703703,DeepPerf,206356.0
MongoDB,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0312351962888591,3.0,-0.027248935094939,-0.0040243312981026,-0.0142289121858649,0.2148714598502112,-0.0684074149679643,0.0274980917839069,0.8366937744812049,339.92678326474623,HINNPerf,206755.2133333333
MongoDB,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0337102984698802,3.0,-0.0258771929824562,-0.00407278614697,-0.016203382231763,0.2111818334123132,-0.0708530008647391,0.0159630664334652,0.8409831330673225,340.06747256515774,DaL,206795.6533333333
MongoDB,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0327653281856283,2.5,-0.0155033932568046,-0.0049231591744579,-0.0090485216815034,0.1920865473559208,-0.0134998713507826,-0.0006939663382072,0.8720341085580761,350.5067729766804,RF,208715.28666666668
MongoDB,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.0015310005554131,1.5,0.0517119702548552,-0.0033018115484401,0.0052189130802668,0.5104614557994247,-0.0106299222693228,-0.2252953606849611,1.1768686761240748,403.3622256515775,DT,208517.9
MongoDB,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0435347344884735,4.0,-0.0248483863980939,-0.0023564377583251,-0.0159125917620266,0.1780060628389459,-0.0324763178299936,-0.0296606934315406,0.846368759573702,351.4653635116598,LR,208419.24
MongoDB,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.1184009172893929,6.0,-0.0269059995668182,0.0390221611408341,-0.0464356544246105,1.194262222394729,-0.0698414456060881,0.028400596068177,1.29285624945221,399.9176954732511,SVR,208252.3333333333
MongoDB,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.0255841461592185,9.0,-0.0141316511443216,-0.2824103822652271,68.50722903583589,-1.5974512224423734,-0.096434649637877,0.0030309552843403,11.87305125395604,882.0817901234568,GP,208591.72
MongoDB,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0448927930981008,4.0,-0.0283634755613313,-0.0045072441675367,-0.0090777933564121,0.0809405917860353,-0.0726886286125209,-0.0095258667040334,0.854615394800937,356.21879286694104,SPLConqueror,208452.13333333333
MongoDB,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0181244402658375,0.0,0.1072675258104108,-0.0059969132255038,-0.0041389358978234,1.4894138926282658,-0.026773234439036,-0.3553627607082623,0.9836761984561936,379.0997942386831,DECART,208718.67333333337
MongoDB,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0317573719555104,2.0,-0.0155891271388347,-0.005990627613741,-0.0129763814037469,0.205640085421153,-0.0499099568812196,-0.0546912620724354,99.97069564379164,340.1203703703703,DeepPerf,208353.66666666663
MongoDB,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0312351962888591,3.0,-0.027248935094939,-0.0040243312981026,-0.0142289121858649,0.2148714598502112,-0.0684074149679643,0.0274980917839069,0.8366937744812049,339.92678326474623,HINNPerf,208565.46666666667
MongoDB,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0337102984698802,3.0,-0.0258771929824562,-0.00407278614697,-0.016203382231763,0.2111818334123132,-0.0708530008647391,0.0159630664334652,0.8409831330673225,340.06747256515774,DaL,208708.6533333333
MongoDB,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0327653281856283,2.5,-0.0155033932568046,-0.0049231591744579,-0.0090485216815034,0.1920865473559208,-0.0134998713507826,-0.0006939663382072,0.8720341085580761,350.5067729766804,RF,206745.07333333333
MongoDB,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0015310005554131,1.5,0.0517119702548552,-0.0033018115484401,0.0052189130802668,0.5104614557994247,-0.0106299222693228,-0.2252953606849611,1.1768686761240748,403.3622256515775,DT,207539.94666666663
MongoDB,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0435347344884735,4.0,-0.0248483863980939,-0.0023564377583251,-0.0159125917620266,0.1780060628389459,-0.0324763178299936,-0.0296606934315406,0.846368759573702,351.4653635116598,LR,206905.19333333333
MongoDB,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1184009172893929,6.0,-0.0269059995668182,0.0390221611408341,-0.0464356544246105,1.194262222394729,-0.0698414456060881,0.028400596068177,1.29285624945221,399.9176954732511,SVR,210904.64
MongoDB,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0255841461592185,9.0,-0.0141316511443216,-0.2824103822652271,68.50722903583589,-1.5974512224423734,-0.096434649637877,0.0030309552843403,11.87305125395604,882.0817901234568,GP,207118.0
MongoDB,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0448927930981008,4.0,-0.0283634755613313,-0.0045072441675367,-0.0090777933564121,0.0809405917860353,-0.0726886286125209,-0.0095258667040334,0.854615394800937,356.21879286694104,SPLConqueror,206965.78666666668
MongoDB,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0181244402658375,0.0,0.1072675258104108,-0.0059969132255038,-0.0041389358978234,1.4894138926282658,-0.026773234439036,-0.3553627607082623,0.9836761984561936,379.0997942386831,DECART,207471.46666666667
MongoDB,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0317573719555104,2.0,-0.0155891271388347,-0.005990627613741,-0.0129763814037469,0.205640085421153,-0.0499099568812196,-0.0546912620724354,99.97069564379164,340.1203703703703,DeepPerf,207784.07333333333
MongoDB,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0312351962888591,3.0,-0.027248935094939,-0.0040243312981026,-0.0142289121858649,0.2148714598502112,-0.0684074149679643,0.0274980917839069,0.8366937744812049,339.92678326474623,HINNPerf,206842.48
MongoDB,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0337102984698802,3.0,-0.0258771929824562,-0.00407278614697,-0.016203382231763,0.2111818334123132,-0.0708530008647391,0.0159630664334652,0.8409831330673225,340.06747256515774,DaL,206852.58666666664
MongoDB,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0327653281856283,2.5,-0.0155033932568046,-0.0049231591744579,-0.0090485216815034,0.1920865473559208,-0.0134998713507826,-0.0006939663382072,0.8720341085580761,350.5067729766804,RF,206694.78
MongoDB,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0015310005554131,1.5,0.0517119702548552,-0.0033018115484401,0.0052189130802668,0.5104614557994247,-0.0106299222693228,-0.2252953606849611,1.1768686761240748,403.3622256515775,DT,207469.74666666664
MongoDB,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0435347344884735,4.0,-0.0248483863980939,-0.0023564377583251,-0.0159125917620266,0.1780060628389459,-0.0324763178299936,-0.0296606934315406,0.846368759573702,351.4653635116598,LR,207238.46
MongoDB,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.1184009172893929,6.0,-0.0269059995668182,0.0390221611408341,-0.0464356544246105,1.194262222394729,-0.0698414456060881,0.028400596068177,1.29285624945221,399.9176954732511,SVR,209909.46
MongoDB,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0255841461592185,9.0,-0.0141316511443216,-0.2824103822652271,68.50722903583589,-1.5974512224423734,-0.096434649637877,0.0030309552843403,11.87305125395604,882.0817901234568,GP,207499.68666666668
MongoDB,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0448927930981008,4.0,-0.0283634755613313,-0.0045072441675367,-0.0090777933564121,0.0809405917860353,-0.0726886286125209,-0.0095258667040334,0.854615394800937,356.21879286694104,SPLConqueror,207238.46
MongoDB,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0181244402658375,0.0,0.1072675258104108,-0.0059969132255038,-0.0041389358978234,1.4894138926282658,-0.026773234439036,-0.3553627607082623,0.9836761984561936,379.0997942386831,DECART,207693.54
MongoDB,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0317573719555104,2.0,-0.0155891271388347,-0.005990627613741,-0.0129763814037469,0.205640085421153,-0.0499099568812196,-0.0546912620724354,99.97069564379164,340.1203703703703,DeepPerf,207500.7133333333
MongoDB,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0312351962888591,3.0,-0.027248935094939,-0.0040243312981026,-0.0142289121858649,0.2148714598502112,-0.0684074149679643,0.0274980917839069,0.8366937744812049,339.92678326474623,HINNPerf,206987.79333333336
MongoDB,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0337102984698802,3.0,-0.0258771929824562,-0.00407278614697,-0.016203382231763,0.2111818334123132,-0.0708530008647391,0.0159630664334652,0.8409831330673225,340.06747256515774,DaL,206756.35333333336
MongoDB,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0327653281856283,2.5,-0.0155033932568046,-0.0049231591744579,-0.0090485216815034,0.1920865473559208,-0.0134998713507826,-0.0006939663382072,0.8720341085580761,350.5067729766804,RF,210209.44666666668
MongoDB,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0015310005554131,1.5,0.0517119702548552,-0.0033018115484401,0.0052189130802668,0.5104614557994247,-0.0106299222693228,-0.2252953606849611,1.1768686761240748,403.3622256515775,DT,210209.44666666668
MongoDB,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0435347344884735,4.0,-0.0248483863980939,-0.0023564377583251,-0.0159125917620266,0.1780060628389459,-0.0324763178299936,-0.0296606934315406,0.846368759573702,351.4653635116598,LR,210209.44666666668
MongoDB,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1184009172893929,6.0,-0.0269059995668182,0.0390221611408341,-0.0464356544246105,1.194262222394729,-0.0698414456060881,0.028400596068177,1.29285624945221,399.9176954732511,SVR,210209.44666666668
MongoDB,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0255841461592185,9.0,-0.0141316511443216,-0.2824103822652271,68.50722903583589,-1.5974512224423734,-0.096434649637877,0.0030309552843403,11.87305125395604,882.0817901234568,GP,210209.44666666668
MongoDB,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0448927930981008,4.0,-0.0283634755613313,-0.0045072441675367,-0.0090777933564121,0.0809405917860353,-0.0726886286125209,-0.0095258667040334,0.854615394800937,356.21879286694104,SPLConqueror,210209.44666666668
MongoDB,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0181244402658375,0.0,0.1072675258104108,-0.0059969132255038,-0.0041389358978234,1.4894138926282658,-0.026773234439036,-0.3553627607082623,0.9836761984561936,379.0997942386831,DECART,210209.44666666668
MongoDB,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0317573719555104,2.0,-0.0155891271388347,-0.005990627613741,-0.0129763814037469,0.205640085421153,-0.0499099568812196,-0.0546912620724354,99.97069564379164,340.1203703703703,DeepPerf,210209.44666666668
MongoDB,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0312351962888591,3.0,-0.027248935094939,-0.0040243312981026,-0.0142289121858649,0.2148714598502112,-0.0684074149679643,0.0274980917839069,0.8366937744812049,339.92678326474623,HINNPerf,210209.44666666668
MongoDB,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0337102984698802,3.0,-0.0258771929824562,-0.00407278614697,-0.016203382231763,0.2111818334123132,-0.0708530008647391,0.0159630664334652,0.8409831330673225,340.06747256515774,DaL,210209.44666666668
MongoDB,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0327653281856283,2.5,-0.0155033932568046,-0.0049231591744579,-0.0090485216815034,0.1920865473559208,-0.0134998713507826,-0.0006939663382072,0.8720341085580761,350.5067729766804,RF,208900.83333333337
MongoDB,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0015310005554131,1.5,0.0517119702548552,-0.0033018115484401,0.0052189130802668,0.5104614557994247,-0.0106299222693228,-0.2252953606849611,1.1768686761240748,403.3622256515775,DT,209068.22666666663
MongoDB,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0435347344884735,4.0,-0.0248483863980939,-0.0023564377583251,-0.0159125917620266,0.1780060628389459,-0.0324763178299936,-0.0296606934315406,0.846368759573702,351.4653635116598,LR,208622.89333333337
MongoDB,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.1184009172893929,6.0,-0.0269059995668182,0.0390221611408341,-0.0464356544246105,1.194262222394729,-0.0698414456060881,0.028400596068177,1.29285624945221,399.9176954732511,SVR,211071.5866666666
MongoDB,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0255841461592185,9.0,-0.0141316511443216,-0.2824103822652271,68.50722903583589,-1.5974512224423734,-0.096434649637877,0.0030309552843403,11.87305125395604,882.0817901234568,GP,209687.86666666667
MongoDB,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0448927930981008,4.0,-0.0283634755613313,-0.0045072441675367,-0.0090777933564121,0.0809405917860353,-0.0726886286125209,-0.0095258667040334,0.854615394800937,356.21879286694104,SPLConqueror,208743.34666666668
MongoDB,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0181244402658375,0.0,0.1072675258104108,-0.0059969132255038,-0.0041389358978234,1.4894138926282658,-0.026773234439036,-0.3553627607082623,0.9836761984561936,379.0997942386831,DECART,208718.0133333333
MongoDB,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0317573719555104,2.0,-0.0155891271388347,-0.005990627613741,-0.0129763814037469,0.205640085421153,-0.0499099568812196,-0.0546912620724354,99.97069564379164,340.1203703703703,DeepPerf,208719.2733333333
MongoDB,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0312351962888591,3.0,-0.027248935094939,-0.0040243312981026,-0.0142289121858649,0.2148714598502112,-0.0684074149679643,0.0274980917839069,0.8366937744812049,339.92678326474623,HINNPerf,208466.8666666667
MongoDB,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0337102984698802,3.0,-0.0258771929824562,-0.00407278614697,-0.016203382231763,0.2111818334123132,-0.0708530008647391,0.0159630664334652,0.8409831330673225,340.06747256515774,DaL,208464.52666666667
