System,Model,FDC,FBD,Ske,Kur,PLO,CL,MIE,NBC,MAPE,RD,OR_0,OR_1,OR_2,OR_3,Ac_0,Ac_1,Ac_2,Ac_3,SH,perf
kanzi,HINNPerf,0.2136057263974881,2.0,0.0007702822910453,0.0103072655239877,0.943808532778356,,0.7744882136561507,0.9327090440505256,29.6948108937526,47.13423517169615,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.562333333333332
kanzi,HINNPerf,0.2136057263974881,2.0,0.0007702822910453,0.0103072655239877,0.943808532778356,,0.7744882136561507,0.9327090440505256,29.6948108937526,47.13423517169615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,4.676333333333333
kanzi,HINNPerf,0.2136057263974881,2.0,0.0007702822910453,0.0103072655239877,0.943808532778356,,0.7744882136561507,0.9327090440505256,29.6948108937526,47.13423517169615,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,3.956066666666666
kanzi,HINNPerf,0.2136057263974881,2.0,0.0007702822910453,0.0103072655239877,0.943808532778356,,0.7744882136561507,0.9327090440505256,29.6948108937526,47.13423517169615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.748
kanzi,HINNPerf,0.2136057263974881,2.0,0.0007702822910453,0.0103072655239877,0.943808532778356,,0.7744882136561507,0.9327090440505256,29.6948108937526,47.13423517169615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.7039333333333335
kanzi,LR,0.0957858020439456,10.0,1.8991328103112368,6.563191195446657,0.945369406867846,,0.8409890680594059,0.9274962511371324,924.592509930993,128.6758584807492,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.9856
kanzi,LR,0.0957858020439456,10.0,1.8991328103112368,6.563191195446657,0.945369406867846,,0.8409890680594059,0.9274962511371324,924.592509930993,128.6758584807492,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.3407333333333336
kanzi,LR,0.0957858020439456,10.0,1.8991328103112368,6.563191195446657,0.945369406867846,,0.8409890680594059,0.9274962511371324,924.592509930993,128.6758584807492,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,3.6714
kanzi,LR,0.0957858020439456,10.0,1.8991328103112368,6.563191195446657,0.945369406867846,,0.8409890680594059,0.9274962511371324,924.592509930993,128.6758584807492,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.7306
kanzi,LR,0.0957858020439456,10.0,1.8991328103112368,6.563191195446657,0.945369406867846,,0.8409890680594059,0.9274962511371324,924.592509930993,128.6758584807492,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,4.842066666666667
kanzi,LR,0.0957858020439456,10.0,1.8991328103112368,6.563191195446657,0.945369406867846,,0.8409890680594059,0.9274962511371324,924.592509930993,128.6758584807492,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,7.239999999999999
kanzi,LR,0.0957858020439456,10.0,1.8991328103112368,6.563191195446657,0.945369406867846,,0.8409890680594059,0.9274962511371324,924.592509930993,128.6758584807492,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.216399999999999
kanzi,LR,0.0957858020439456,10.0,1.8991328103112368,6.563191195446657,0.945369406867846,,0.8409890680594059,0.9274962511371324,924.592509930993,128.6758584807492,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.508333333333334
kanzi,RF,0.1638308440736005,10.0,0.0263736265455052,0.2515539290213535,0.9479708636836628,,0.8092331500460681,0.9316186353823246,8.096894144382079,15.675338189386055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,8.049066666666668
kanzi,RF,0.1638308440736005,10.0,0.0263736265455052,0.2515539290213535,0.9479708636836628,,0.8092331500460681,0.9316186353823246,8.096894144382079,15.675338189386055,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,6.784999999999999
kanzi,RF,0.1638308440736005,10.0,0.0263736265455052,0.2515539290213535,0.9479708636836628,,0.8092331500460681,0.9316186353823246,8.096894144382079,15.675338189386055,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,3.5579999999999985
kanzi,RF,0.1638308440736005,10.0,0.0263736265455052,0.2515539290213535,0.9479708636836628,,0.8092331500460681,0.9316186353823246,8.096894144382079,15.675338189386055,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.5624666666666656
kanzi,RF,0.1638308440736005,10.0,0.0263736265455052,0.2515539290213535,0.9479708636836628,,0.8092331500460681,0.9316186353823246,8.096894144382079,15.675338189386055,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,5.528066666666669
kanzi,RF,0.1638308440736005,10.0,0.0263736265455052,0.2515539290213535,0.9479708636836628,,0.8092331500460681,0.9316186353823246,8.096894144382079,15.675338189386055,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,4.1066
kanzi,RF,0.1638308440736005,10.0,0.0263736265455052,0.2515539290213535,0.9479708636836628,,0.8092331500460681,0.9316186353823246,8.096894144382079,15.675338189386055,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.700466666666666
kanzi,RF,0.1638308440736005,10.0,0.0263736265455052,0.2515539290213535,0.9479708636836628,,0.8092331500460681,0.9316186353823246,8.096894144382079,15.675338189386055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.9632
kanzi,SPLConqueror,0.0970376827878113,10.0,1.898311039168143,6.565973171733444,0.9443288241415192,,0.8411383873343983,0.9292586395167736,918.6147214498668,128.2044745057232,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.694266666666666
kanzi,SPLConqueror,0.0970376827878113,10.0,1.898311039168143,6.565973171733444,0.9443288241415192,,0.8411383873343983,0.9292586395167736,918.6147214498668,128.2044745057232,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.270799999999999
kanzi,SPLConqueror,0.0970376827878113,10.0,1.898311039168143,6.565973171733444,0.9443288241415192,,0.8411383873343983,0.9292586395167736,918.6147214498668,128.2044745057232,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,3.673066666666666
kanzi,SPLConqueror,0.0970376827878113,10.0,1.898311039168143,6.565973171733444,0.9443288241415192,,0.8411383873343983,0.9292586395167736,918.6147214498668,128.2044745057232,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.6638666666666655
kanzi,SPLConqueror,0.0970376827878113,10.0,1.898311039168143,6.565973171733444,0.9443288241415192,,0.8411383873343983,0.9292586395167736,918.6147214498668,128.2044745057232,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,4.066466666666666
kanzi,SPLConqueror,0.0970376827878113,10.0,1.898311039168143,6.565973171733444,0.9443288241415192,,0.8411383873343983,0.9292586395167736,918.6147214498668,128.2044745057232,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,5.726866666666666
kanzi,SPLConqueror,0.0970376827878113,10.0,1.898311039168143,6.565973171733444,0.9443288241415192,,0.8411383873343983,0.9292586395167736,918.6147214498668,128.2044745057232,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.431733333333333
kanzi,SPLConqueror,0.0970376827878113,10.0,1.898311039168143,6.565973171733444,0.9443288241415192,,0.8411383873343983,0.9292586395167736,918.6147214498668,128.2044745057232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.9096
kanzi,SVR,0.2130827922005171,10.0,1.1250040646636708,5.1341574339321365,0.9458896982310092,,0.7986849530465652,0.929957300252564,83.4143190168055,74.90010405827263,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,5.922666666666667
kanzi,SVR,0.2130827922005171,10.0,1.1250040646636708,5.1341574339321365,0.9458896982310092,,0.7986849530465652,0.929957300252564,83.4143190168055,74.90010405827263,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.005066666666666
kanzi,SVR,0.2130827922005171,10.0,1.1250040646636708,5.1341574339321365,0.9458896982310092,,0.7986849530465652,0.929957300252564,83.4143190168055,74.90010405827263,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,4.438533333333333
kanzi,SVR,0.2130827922005171,10.0,1.1250040646636708,5.1341574339321365,0.9458896982310092,,0.7986849530465652,0.929957300252564,83.4143190168055,74.90010405827263,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.772333333333333
kanzi,SVR,0.2130827922005171,10.0,1.1250040646636708,5.1341574339321365,0.9458896982310092,,0.7986849530465652,0.929957300252564,83.4143190168055,74.90010405827263,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,4.110133333333334
kanzi,SVR,0.2130827922005171,10.0,1.1250040646636708,5.1341574339321365,0.9458896982310092,,0.7986849530465652,0.929957300252564,83.4143190168055,74.90010405827263,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,10.344133333333334
kanzi,SVR,0.2130827922005171,10.0,1.1250040646636708,5.1341574339321365,0.9458896982310092,,0.7986849530465652,0.929957300252564,83.4143190168055,74.90010405827263,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.9526666666666666
kanzi,SVR,0.2130827922005171,10.0,1.1250040646636708,5.1341574339321365,0.9458896982310092,,0.7986849530465652,0.929957300252564,83.4143190168055,74.90010405827263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.777199999999999
MariaDB,DaL,0.0104688529511313,4.0,0.0256951920257747,0.0713692839867123,0.0451030927835051,-2.999875263185229,0.825040173351917,0.0113691722868595,4.262880080638094,68.74355670103093,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,56.67295933333332
MariaDB,DaL,0.0104688529511313,4.0,0.0256951920257747,0.0713692839867123,0.0451030927835051,-2.999875263185229,0.825040173351917,0.0113691722868595,4.262880080638094,68.74355670103093,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,56.48361933333332
MariaDB,DaL,0.0104688529511313,4.0,0.0256951920257747,0.0713692839867123,0.0451030927835051,-2.999875263185229,0.825040173351917,0.0113691722868595,4.262880080638094,68.74355670103093,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,56.388157333333325
MariaDB,DaL,0.0104688529511313,4.0,0.0256951920257747,0.0713692839867123,0.0451030927835051,-2.999875263185229,0.825040173351917,0.0113691722868595,4.262880080638094,68.74355670103093,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,56.917832666666655
MariaDB,DaL,0.0104688529511313,4.0,0.0256951920257747,0.0713692839867123,0.0451030927835051,-2.999875263185229,0.825040173351917,0.0113691722868595,4.262880080638094,68.74355670103093,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,56.38975933333332
MariaDB,DaL,0.0104688529511313,4.0,0.0256951920257747,0.0713692839867123,0.0451030927835051,-2.999875263185229,0.825040173351917,0.0113691722868595,4.262880080638094,68.74355670103093,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,56.254029333333314
MariaDB,DaL,0.0104688529511313,4.0,0.0256951920257747,0.0713692839867123,0.0451030927835051,-2.999875263185229,0.825040173351917,0.0113691722868595,4.262880080638094,68.74355670103093,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,57.26167533333332
MariaDB,DaL,0.0104688529511313,4.0,0.0256951920257747,0.0713692839867123,0.0451030927835051,-2.999875263185229,0.825040173351917,0.0113691722868595,4.262880080638094,68.74355670103093,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,56.79229266666665
MariaDB,DECART,0.0353445206015925,2.0,0.0129138132845902,0.0433887385778537,0.1668814432989689,-4.141235172278078,0.8663299402080713,0.0317438560246472,4.1209428397494925,68.43556701030928,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,56.49874933333332
MariaDB,DECART,0.0353445206015925,2.0,0.0129138132845902,0.0433887385778537,0.1668814432989689,-4.141235172278078,0.8663299402080713,0.0317438560246472,4.1209428397494925,68.43556701030928,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,56.73459199999999
MariaDB,DECART,0.0353445206015925,2.0,0.0129138132845902,0.0433887385778537,0.1668814432989689,-4.141235172278078,0.8663299402080713,0.0317438560246472,4.1209428397494925,68.43556701030928,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,56.26972066666666
MariaDB,DECART,0.0353445206015925,2.0,0.0129138132845902,0.0433887385778537,0.1668814432989689,-4.141235172278078,0.8663299402080713,0.0317438560246472,4.1209428397494925,68.43556701030928,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,56.601904666666655
MariaDB,DECART,0.0353445206015925,2.0,0.0129138132845902,0.0433887385778537,0.1668814432989689,-4.141235172278078,0.8663299402080713,0.0317438560246472,4.1209428397494925,68.43556701030928,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,56.27651066666665
MariaDB,DECART,0.0353445206015925,2.0,0.0129138132845902,0.0433887385778537,0.1668814432989689,-4.141235172278078,0.8663299402080713,0.0317438560246472,4.1209428397494925,68.43556701030928,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,56.31032933333332
MariaDB,DECART,0.0353445206015925,2.0,0.0129138132845902,0.0433887385778537,0.1668814432989689,-4.141235172278078,0.8663299402080713,0.0317438560246472,4.1209428397494925,68.43556701030928,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,56.35186333333331
MariaDB,DECART,0.0353445206015925,2.0,0.0129138132845902,0.0433887385778537,0.1668814432989689,-4.141235172278078,0.8663299402080713,0.0317438560246472,4.1209428397494925,68.43556701030928,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,56.79866866666665
MariaDB,DeepPerf,0.0198650296816932,5.0,0.023748743362182,0.0785079797385148,0.0302835051546391,-3.2140208197243494,0.810055571114058,0.0104357639248356,52.77330527269282,62.30412371134021,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,56.151283333333325
MariaDB,DeepPerf,0.0198650296816932,5.0,0.023748743362182,0.0785079797385148,0.0302835051546391,-3.2140208197243494,0.810055571114058,0.0104357639248356,52.77330527269282,62.30412371134021,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,56.60607666666665
MariaDB,DeepPerf,0.0198650296816932,5.0,0.023748743362182,0.0785079797385148,0.0302835051546391,-3.2140208197243494,0.810055571114058,0.0104357639248356,52.77330527269282,62.30412371134021,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,57.26788533333332
MariaDB,DeepPerf,0.0198650296816932,5.0,0.023748743362182,0.0785079797385148,0.0302835051546391,-3.2140208197243494,0.810055571114058,0.0104357639248356,52.77330527269282,62.30412371134021,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,57.57148733333332
MariaDB,DeepPerf,0.0198650296816932,5.0,0.023748743362182,0.0785079797385148,0.0302835051546391,-3.2140208197243494,0.810055571114058,0.0104357639248356,52.77330527269282,62.30412371134021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,56.21649133333332
MariaDB,DeepPerf,0.0198650296816932,5.0,0.023748743362182,0.0785079797385148,0.0302835051546391,-3.2140208197243494,0.810055571114058,0.0104357639248356,52.77330527269282,62.30412371134021,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,56.17105733333332
MariaDB,DeepPerf,0.0198650296816932,5.0,0.023748743362182,0.0785079797385148,0.0302835051546391,-3.2140208197243494,0.810055571114058,0.0104357639248356,52.77330527269282,62.30412371134021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,57.54316733333333
MariaDB,DeepPerf,0.0198650296816932,5.0,0.023748743362182,0.0785079797385148,0.0302835051546391,-3.2140208197243494,0.810055571114058,0.0104357639248356,52.77330527269282,62.30412371134021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,56.83630066666665
MariaDB,DT,0.093033157945639,2.0,0.0097089883487968,0.0341330609476495,0.1069587628865979,-3.139205975638206,0.8616849678420349,0.0055752328289326,4.768251324046419,71.64368556701031,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,56.62590999999998
MariaDB,DT,0.093033157945639,2.0,0.0097089883487968,0.0341330609476495,0.1069587628865979,-3.139205975638206,0.8616849678420349,0.0055752328289326,4.768251324046419,71.64368556701031,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,56.678145999999984
MariaDB,DT,0.093033157945639,2.0,0.0097089883487968,0.0341330609476495,0.1069587628865979,-3.139205975638206,0.8616849678420349,0.0055752328289326,4.768251324046419,71.64368556701031,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,56.56821533333332
MariaDB,DT,0.093033157945639,2.0,0.0097089883487968,0.0341330609476495,0.1069587628865979,-3.139205975638206,0.8616849678420349,0.0055752328289326,4.768251324046419,71.64368556701031,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,56.69033399999999
MariaDB,DT,0.093033157945639,2.0,0.0097089883487968,0.0341330609476495,0.1069587628865979,-3.139205975638206,0.8616849678420349,0.0055752328289326,4.768251324046419,71.64368556701031,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,56.281164666666655
MariaDB,DT,0.093033157945639,2.0,0.0097089883487968,0.0341330609476495,0.1069587628865979,-3.139205975638206,0.8616849678420349,0.0055752328289326,4.768251324046419,71.64368556701031,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,56.22945266666665
MariaDB,DT,0.093033157945639,2.0,0.0097089883487968,0.0341330609476495,0.1069587628865979,-3.139205975638206,0.8616849678420349,0.0055752328289326,4.768251324046419,71.64368556701031,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,56.363219999999984
MariaDB,DT,0.093033157945639,2.0,0.0097089883487968,0.0341330609476495,0.1069587628865979,-3.139205975638206,0.8616849678420349,0.0055752328289326,4.768251324046419,71.64368556701031,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,56.769304666666656
MariaDB,GP,0.2116369468005756,4.0,0.1339802232825171,0.1056320187640265,0.0264175257731958,-2.009615658812197,0.8264282025020293,0.0113799749516125,13.208034166850588,100.79574742268042,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,56.273989333333326
MariaDB,GP,0.2116369468005756,4.0,0.1339802232825171,0.1056320187640265,0.0264175257731958,-2.009615658812197,0.8264282025020293,0.0113799749516125,13.208034166850588,100.79574742268042,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,55.97175999999998
MariaDB,GP,0.2116369468005756,4.0,0.1339802232825171,0.1056320187640265,0.0264175257731958,-2.009615658812197,0.8264282025020293,0.0113799749516125,13.208034166850588,100.79574742268042,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,56.63491999999999
MariaDB,GP,0.2116369468005756,4.0,0.1339802232825171,0.1056320187640265,0.0264175257731958,-2.009615658812197,0.8264282025020293,0.0113799749516125,13.208034166850588,100.79574742268042,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,58.24030466666666
MariaDB,GP,0.2116369468005756,4.0,0.1339802232825171,0.1056320187640265,0.0264175257731958,-2.009615658812197,0.8264282025020293,0.0113799749516125,13.208034166850588,100.79574742268042,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,56.372074666666656
MariaDB,GP,0.2116369468005756,4.0,0.1339802232825171,0.1056320187640265,0.0264175257731958,-2.009615658812197,0.8264282025020293,0.0113799749516125,13.208034166850588,100.79574742268042,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,56.52774066666665
MariaDB,GP,0.2116369468005756,4.0,0.1339802232825171,0.1056320187640265,0.0264175257731958,-2.009615658812197,0.8264282025020293,0.0113799749516125,13.208034166850588,100.79574742268042,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,63.551122
MariaDB,GP,0.2116369468005756,4.0,0.1339802232825171,0.1056320187640265,0.0264175257731958,-2.009615658812197,0.8264282025020293,0.0113799749516125,13.208034166850588,100.79574742268042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,56.95756266666665
MariaDB,HINNPerf,0.0198910817977469,5.0,0.0432152902213474,0.1141183304589841,0.0206185567010309,-3.0690776392240195,0.8161473071279054,0.0113920376407641,3.7182077514359926,61.62177835051547,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,56.43587599999999
MariaDB,HINNPerf,0.0198910817977469,5.0,0.0432152902213474,0.1141183304589841,0.0206185567010309,-3.0690776392240195,0.8161473071279054,0.0113920376407641,3.7182077514359926,61.62177835051547,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,56.12154133333332
MariaDB,HINNPerf,0.0198910817977469,5.0,0.0432152902213474,0.1141183304589841,0.0206185567010309,-3.0690776392240195,0.8161473071279054,0.0113920376407641,3.7182077514359926,61.62177835051547,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,56.15021599999999
MariaDB,HINNPerf,0.0198910817977469,5.0,0.0432152902213474,0.1141183304589841,0.0206185567010309,-3.0690776392240195,0.8161473071279054,0.0113920376407641,3.7182077514359926,61.62177835051547,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,56.66902533333332
MariaDB,HINNPerf,0.0198910817977469,5.0,0.0432152902213474,0.1141183304589841,0.0206185567010309,-3.0690776392240195,0.8161473071279054,0.0113920376407641,3.7182077514359926,61.62177835051547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,56.06098799999998
MariaDB,HINNPerf,0.0198910817977469,5.0,0.0432152902213474,0.1141183304589841,0.0206185567010309,-3.0690776392240195,0.8161473071279054,0.0113920376407641,3.7182077514359926,61.62177835051547,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,56.25390666666666
MariaDB,HINNPerf,0.0198910817977469,5.0,0.0432152902213474,0.1141183304589841,0.0206185567010309,-3.0690776392240195,0.8161473071279054,0.0113920376407641,3.7182077514359926,61.62177835051547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,56.481825999999984
MariaDB,HINNPerf,0.0198910817977469,5.0,0.0432152902213474,0.1141183304589841,0.0206185567010309,-3.0690776392240195,0.8161473071279054,0.0113920376407641,3.7182077514359926,61.62177835051547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,56.80890733333332
MariaDB,LR,0.0265725624079467,2.0,0.6111297354417613,0.3171338114398122,0.0154639175257731,-4.979409450109755,0.853313956235978,0.0106862020415272,21.57566124033541,125.569587628866,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,56.03124533333332
MariaDB,LR,0.0265725624079467,2.0,0.6111297354417613,0.3171338114398122,0.0154639175257731,-4.979409450109755,0.853313956235978,0.0106862020415272,21.57566124033541,125.569587628866,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,56.20308266666665
MariaDB,LR,0.0265725624079467,2.0,0.6111297354417613,0.3171338114398122,0.0154639175257731,-4.979409450109755,0.853313956235978,0.0106862020415272,21.57566124033541,125.569587628866,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,56.117386666666654
MariaDB,LR,0.0265725624079467,2.0,0.6111297354417613,0.3171338114398122,0.0154639175257731,-4.979409450109755,0.853313956235978,0.0106862020415272,21.57566124033541,125.569587628866,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,57.049198
MariaDB,LR,0.0265725624079467,2.0,0.6111297354417613,0.3171338114398122,0.0154639175257731,-4.979409450109755,0.853313956235978,0.0106862020415272,21.57566124033541,125.569587628866,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,55.97175999999998
MariaDB,LR,0.0265725624079467,2.0,0.6111297354417613,0.3171338114398122,0.0154639175257731,-4.979409450109755,0.853313956235978,0.0106862020415272,21.57566124033541,125.569587628866,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,57.39980266666665
MariaDB,LR,0.0265725624079467,2.0,0.6111297354417613,0.3171338114398122,0.0154639175257731,-4.979409450109755,0.853313956235978,0.0106862020415272,21.57566124033541,125.569587628866,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,56.83051133333333
MariaDB,LR,0.0265725624079467,2.0,0.6111297354417613,0.3171338114398122,0.0154639175257731,-4.979409450109755,0.853313956235978,0.0106862020415272,21.57566124033541,125.569587628866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,58.12745999999999
MariaDB,RF,0.0245087709970623,4.0,0.0268469433949495,0.0695519123303094,0.0296391752577319,-3.0195130364694136,0.8452338652485345,0.0113998517394824,3.775378435695744,64.02963917525773,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,56.54823199999999
MariaDB,RF,0.0245087709970623,4.0,0.0268469433949495,0.0695519123303094,0.0296391752577319,-3.0195130364694136,0.8452338652485345,0.0113998517394824,3.775378435695744,64.02963917525773,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,56.94134599999999
MariaDB,RF,0.0245087709970623,4.0,0.0268469433949495,0.0695519123303094,0.0296391752577319,-3.0195130364694136,0.8452338652485345,0.0113998517394824,3.775378435695744,64.02963917525773,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,56.44871066666665
MariaDB,RF,0.0245087709970623,4.0,0.0268469433949495,0.0695519123303094,0.0296391752577319,-3.0195130364694136,0.8452338652485345,0.0113998517394824,3.775378435695744,64.02963917525773,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,56.86071066666666
MariaDB,RF,0.0245087709970623,4.0,0.0268469433949495,0.0695519123303094,0.0296391752577319,-3.0195130364694136,0.8452338652485345,0.0113998517394824,3.775378435695744,64.02963917525773,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,56.60009399999999
MariaDB,RF,0.0245087709970623,4.0,0.0268469433949495,0.0695519123303094,0.0296391752577319,-3.0195130364694136,0.8452338652485345,0.0113998517394824,3.775378435695744,64.02963917525773,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,56.18619266666665
MariaDB,RF,0.0245087709970623,4.0,0.0268469433949495,0.0695519123303094,0.0296391752577319,-3.0195130364694136,0.8452338652485345,0.0113998517394824,3.775378435695744,64.02963917525773,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,56.39563333333332
MariaDB,RF,0.0245087709970623,4.0,0.0268469433949495,0.0695519123303094,0.0296391752577319,-3.0195130364694136,0.8452338652485345,0.0113998517394824,3.775378435695744,64.02963917525773,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,56.81265866666665
MariaDB,SPLConqueror,0.027391456879095,3.0,0.6475086727954813,0.3106008930581059,0.0128865979381443,-4.751357648455505,0.852409285835297,0.0114041940990342,21.33463178491629,125.05670103092784,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,56.001502666666646
MariaDB,SPLConqueror,0.027391456879095,3.0,0.6475086727954813,0.3106008930581059,0.0128865979381443,-4.751357648455505,0.852409285835297,0.0114041940990342,21.33463178491629,125.05670103092784,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,56.06098799999998
MariaDB,SPLConqueror,0.027391456879095,3.0,0.6475086727954813,0.3106008930581059,0.0128865979381443,-4.751357648455505,0.852409285835297,0.0114041940990342,21.33463178491629,125.05670103092784,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,56.04013066666665
