System,Model,FDC,FBD,PLO,Ske,Kur,CL,h_max,NBC,MAPE,RD
hsmgp,LR,0.07631335775506841,2.0,0.9819233844618077,4.482157614133457,0.1947926711668273,-1.5640328425712682,0.7959369804387668,0.21813787393611028,48.078043394415,60.54725168756027
hsmgp,RF,0.056938794075249904,2.0,0.09876302347321086,0.6050142442595154,0.19527483124397294,-1.5731493429457357,0.7931688985108583,0.21818589116826237,3.0456915463295493,17.491803278688526
hsmgp,SPLConqueror,0.0677811368954254,2.0,0.9775307365611483,4.479007425999699,0.1947926711668273,-1.5209180556767785,0.7951392095983194,0.21828506892677035,47.29282826908002,56.86113789778206
hsmgp,SVR,0.031483076252615746,4.0,0.6273426957904199,3.4383782018336047,0.1947926711668273,-1.4271846432738435,0.7720565673254216,0.21801182467479996,6.691320202875101,11.052073288331725
xgboost,DaL,0.925246576711664,5.0,0.030999991301644325,0.09393370136944348,0.0025947067981318,-3.152405291400389,0.8028841610964984,0.9987652379040023,12.780687776780686,63.88790866632071
xgboost,DECART,0.7461419686913242,0.5,0.0334273181024779,0.11644049937327464,0.07291126102750385,-5.703311700285363,0.7436184291829605,0.9541573272085524,16.99096600156397,97.066683964712
xgboost,DeepPerf,0.8186351762496256,5.0,0.022998552170110154,0.09725715358000309,0.0018162947586922002,-3.1368358301515484,0.8062869468879327,0.9993111011110617,84.5762212451649,73.21665801764401
xgboost,DT,0.8416492330679142,3.0,0.04383842067465027,0.14644635825559194,0.0384016606123508,-4.41374089385891,0.8305613300313924,0.9741569350038601,13.616574966104896,79.37285936689155
xgboost,GP,0.99104237496969,3.0,1.1795119112113284,1.3925238418427537,0.0005189413596263,-4.051386665738502,0.840713207284643,1.0,135.65385189895298,147.3129216398547
xgboost,HINNPerf,0.6850241103172838,5.0,0.033900563694222674,0.17732458041858168,0.0010378827192527,-3.2982160280008475,0.80526279314923,0.9997850936454352,18.038499927024432,73.57628437986509
xgboost,kNN,0.6599425900417448,4.0,0.40908877895617063,0.5798304558791849,0.030098598858328947,-1.9528013025844426,0.8335929708939473,0.9867344792981725,65.70317162545993,251.28697457187337
xgboost,LR,0.9238886015189025,4.0,1.1791199616507526,1.5027839656203197,0.0005189413596263,-3.917336435903408,0.838745508942836,1.0,63.608601927377805,95.71510119356512
xgboost,RF,0.703385198202714,5.0,0.03676746673549902,0.13526491820557432,0.0031136481577581,-3.0975559706683105,0.7963339773430482,0.9987618333189334,15.274988956817634,75.0845874416191
xgboost,SPLConqueror,0.9645330585101377,4.0,1.178615957479847,1.5221361216369689,0.0005189413596263,-4.015758450656068,0.8381243489215853,1.0,62.138002174860745,95.40477426050856
xgboost,SVR,0.9490143972877376,4.0,1.13341670689146,1.7250210949548233,0.0036325895173845,-3.7883744513227087,0.8320478900149617,0.9986297023426374,74.1378820916897,167.7952776336274
hipacc,DaL,0.113138899969363,3.0,0.0397665010524646,0.14591415024997145,0.2983193277310924,-3.14773242266225,0.7898818326609928,0.7791189370271216,1.9590727889887087,79.15966386554622
hipacc,DECART,0.052287001276728945,1.0,0.03939306407332577,0.1658794535914878,0.4078101828966881,-3.511219378291563,0.7908229568683791,0.6790149981587978,1.9010760804093796,72.62135442412259
hipacc,DeepPerf,0.1086174533069154,3.0,0.036108496538903356,0.14604719021686008,0.300914483440435,-3.2079673101145154,0.7890367390331552,0.7710365301741391,17.45279476846084,79.05017301038063
hipacc,DT,0.051672887650691,1.0,0.03140236790011863,0.15976480716225971,0.32995551161641123,-2.8078860379053907,0.790667797209885,0.7379744534826969,2.0672561011049853,78.33749382105783
hipacc,GP,0.031487468286616,4.0,0.05848700729097123,0.3312393292488154,0.29671280276816603,-0.5992828188162309,0.7914377394210258,0.7440778107999275,3.3557640478068755,126.51371725160652
hipacc,HINNPerf,0.033232084949732,5.0,0.03703861911779882,0.19682146965425895,0.29695996045477013,-3.263981251027994,0.7881123344484695,0.7772570645129493,2.2606155340731493,99.37098368759268
hipacc,kNN,0.08883061551715996,3.0,0.09835100257929097,0.38680728691168476,0.31611468116658425,-2.7527658830722803,0.7920152340005998,0.7780962719917882,3.8432687148286675,127.60652496292636
hipacc,LR,0.03933626391734305,7.0,1.4561053253385499,3.3765545880817394,0.29251112209589714,-3.6468401146410394,0.8601296867306338,0.7865005152551066,18.587385010497975,388.7543252595156
hipacc,RF,0.11701080980882345,1.0,0.04201689803787656,0.17534556696617543,0.3021502718734552,-3.1288635453033375,0.7910789474504081,0.7506427894177189,1.891693236431366,70.23455264458724
hipacc,SPLConqueror,0.04306862364460395,7.0,1.4568291766971457,3.373590003781323,0.291893227879387,-3.5653602865145713,0.8602350688495946,0.7867855556878762,18.598615332212297,387.6592931290163
hipacc,SVR,0.12045159517667345,3.0,0.7784186741098658,2.8145149958132025,0.2959713297083539,-3.445474930362244,0.8275679540596625,0.7978189321954381,7.840015077106452,234.54065743944636
SQL,DaL,0.15305122024958595,6.0,0.42696204504142393,0.7389806077248133,0.6720351390922401,-1.2191261684727093,0.843423496162834,0.9129191656615125,2.9726461706513785,228.12188872620794
SQL,DECART,0.18864268226257497,5.0,0.10409724718804092,0.25730278558739844,0.8184480234260615,-0.9635513389175763,0.854052514439085,0.8418757168882626,3.262513010625125,251.55307467057102
SQL,DeepPerf,0.16390001781573432,6.0,0.4574063590639635,0.6796712540917664,0.6745973645680821,-1.2081059199112945,0.8447114547141802,0.9174095073668251,496.1859061213729,230.77598828696924
SQL,DT,0.12545830576037634,5.0,0.043453557469890325,0.23759162759165012,0.8191800878477306,-0.8540849540788109,0.8581397067552106,0.8455232023591712,4.626425128992986,361.9410688140557
SQL,GP,0.29758701282245303,4.0,0.1721170916318219,0.9391284129545296,0.753294289897511,-1.8342184299570523,0.8504532917260117,0.8956762786381516,4.0781557912640505,348.27598828696927
SQL,HINNPerf,0.23216807914640125,4.0,0.2548586064642454,0.10483997325769678,0.7104685212298683,-1.2493370012542995,0.8344822165332286,0.9018809601003888,2.4485215743906688,186.1760614934114
SQL,kNN,0.17819189231223992,3.5,0.39929118776255557,0.9856984123401875,0.743411420204978,-0.5106999062308278,0.8441561368922681,0.8843778339226089,3.5456768758252997,288.5263543191801
SQL,LR,0.28744397087638296,12.0,0.20088455006597164,1.1104182706102201,0.7423133235724744,-1.294951525437063,0.852832499775074,0.896763546104777,4.1385247679574295,350.1800878477306
SQL,RF,0.15638809053869973,3.5,0.2957748216651921,0.7883641514430362,0.739385065885798,-0.5691500696067828,0.8459535928870987,0.89552746019057,3.4396126622348415,280.8049048316252
SQL,SPLConqueror,0.29434091080150426,28.0,0.4122178861681765,1.5995938173034148,0.7459736456808199,-0.2675698366098326,0.8502635597129443,0.8983106164870479,4.108146122669288,348.67093704245974
SQL,SVR,0.10412737041444206,4.0,0.45289142489471557,1.0059362940715109,0.6504392386530015,-1.201910166944891,0.8415166823593118,0.9255767247295195,3.285833121867962,255.87591508052714
javagc,DaL,0.1792339333324096,30.0,1.5241650661677681,41.18366168338598,0.2417510678380243,-1.7940035484122874,0.7798853957193799,0.5300498815230505,15.411722491243475,10861.31723010357
javagc,DECART,0.053310714954588195,19.0,1.4086011446079985,40.55630218409638,0.5916783524310067,-3.1092110895368297,0.700274110577187,0.07428576298127625,7.491036473296691,4750.571122182826
javagc,DeepPerf,,,,,,,,,,
javagc,DT,0.07659933339916115,20.5,1.568717075552804,50.10634717381438,0.5323668602109557,-2.4703380422690593,0.7665955475725357,0.10675203328906266,8.063072559208544,4852.450429086442
javagc,GP,0.3014333435215407,7.0,6.222502172454627,114.541852727752,0.2507709424788016,-1.1310378400663739,0.7820050319919079,0.5276051536700874,52.081238045089734,21759.235011078017
javagc,HINNPerf,,,,,,,,,,
javagc,kNN,0.2887335267670882,29.0,4.946752879599098,119.06296922058328,0.2879809993969049,-0.6417976802489436,0.7482395423216479,0.5122694420000086,41.94563574922345,23525.68473280069
javagc,LR,0.20933824780511134,13.0,6.462632596053047,130.6643911389721,0.27014748142301936,-2.1660163227608304,0.8347588078656789,0.524294152877069,56.28990288695359,18730.344021964618
javagc,RF,0.05500622943565761,30.0,4.604613743135528,113.35006479588371,0.2039978860322691,-2.093743522164191,0.7603256655604107,0.5325418393269479,7.560848489925418,4723.222090962788
javagc,SPLConqueror,,,,,,,,,,
javagc,SVR,0.1976211350847004,26.5,6.101452292657456,129.77346854206593,0.25611848727474096,-1.2569012044671428,0.8102927160293804,0.531813428608207,20.952082899931902,12389.780686566139
polly,DaL,0.006174972460118111,6.0,0.009922618425957985,0.035392873109218126,0.27262778091280626,-0.8348001449128082,0.8237128684349565,0.8986691442321488,1.4244714272568446,6816.566605106107
polly,DECART,0.003205380729180446,0.0,0.00594899917393521,0.02069851422872615,0.5975649378409345,-1.8829915530508172,0.811246746359642,0.7918656038328383,1.2619285746765787,6948.639340618
polly,DeepPerf,0.00845877901480041,6.0,0.0073375578992882495,0.01975591665374088,0.28836847415311473,-0.8285890118441335,0.8321150343501205,0.8933593219304716,219.33170792506422,6866.115947605123
polly,DT,0.0035422055603496483,2.0,0.004207557244714444,0.019623747240646416,0.5259067357512954,-1.484978167595843,0.8546932584921392,0.8151981007458584,1.4201908761872328,6995.464534277262
polly,GP,0.0932527873542735,7.5,2.3173835405441965,4.668425869215772,0.2628635920586877,-0.8350733307934458,0.8505744559650041,0.9020304810540571,24.445092681644333,11990.696831341165
polly,HINNPerf,0.00537416439343627,6.0,0.012294309870652942,0.034009450667353835,0.26311154431505324,-0.8367836524220651,0.8405647426040486,0.9019320073418918,1.2212438982903837,6803.960900494194
polly,kNN,0.2726480124689832,7.0,0.3690017848126782,0.7438802098834003,0.3191658544092751,-0.6995822246127674,0.8036866945131532,0.8810084935584952,13.870376481027964,9540.270592862395
polly,LR,0.07971143480217918,8.0,2.3184605173219532,4.595239591475822,0.26380410061731563,-0.8505763382699262,0.8577877028164771,0.9017312451153869,23.2301320477145,12206.306682740813
polly,RF,0.002866565875055016,5.0,0.011552926841022382,0.03375865787974375,0.27663776740368334,-0.8281393391661118,0.816242359867724,0.897006442948375,1.1241920465384925,6751.155372013885
polly,SPLConqueror,0.1012608936946674,8.0,2.3183249193790108,4.6135245475359685,0.2628464919030763,-0.8384669311034099,0.8496840582114773,0.9020571007540275,22.960978677141043,11943.716616221205
polly,SVR,0.05271407455101049,7.5,1.8078145292278203,4.124979695402859,0.2820328664990851,-0.8290885656113279,0.8303202520089603,0.8956141239181419,25.49175626504785,8088.259734263582
